NAME,CPU %,MEM USAGE / LIMIT / MEM %,NET I/O,BLOCK I/O,STATUS,Date/Time
platform-pgadmin-1,0.05%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 21:36:05.408350
platform-dps-1,0.02%,39.47MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.5MB,Up,2023-10-17 21:36:05.408350
postgres,0.25%,140.5MiB / 1.946GiB / 7.05%,63.9MB / 79MB,104MB / 1.27GB,Up,2023-10-17 21:36:05.408350
ipsec-vpn-server,0.00%,9.98MiB / 1.946GiB / 0.50%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 21:36:05.408350
platform-nginx-1,0.02%,109.8MiB / 1.946GiB / 5.51%,123MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 21:36:36.515849
odoo,0.02%,255.6MiB / 1.946GiB / 12.83%,85.9MB / 162MB,154MB / 377kB,Up,2023-10-17 21:36:36.515849
platform-pgadmin-1,0.05%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 21:36:36.515849
platform-dps-1,0.01%,39.47MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.5MB,Up,2023-10-17 21:36:36.515849
postgres,0.00%,140.5MiB / 1.946GiB / 7.05%,63.9MB / 79MB,104MB / 1.27GB,Up,2023-10-17 21:36:36.515849
ipsec-vpn-server,0.00%,9.348MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 21:36:36.515849
platform-nginx-1,0.02%,109.9MiB / 1.946GiB / 5.51%,123MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 21:38:29.252321
odoo,0.02%,255.6MiB / 1.946GiB / 12.83%,85.9MB / 162MB,154MB / 377kB,Up,2023-10-17 21:38:29.252321
platform-pgadmin-1,0.06%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 21:38:29.252321
platform-dps-1,0.02%,39.47MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.5MB,Up,2023-10-17 21:38:29.252321
postgres,0.00%,140.4MiB / 1.946GiB / 7.05%,64MB / 79.1MB,104MB / 1.27GB,Up,2023-10-17 21:38:29.252321
ipsec-vpn-server,0.11%,9.328MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 21:38:29.252321
platform-nginx-1,0.02%,109.9MiB / 1.946GiB / 5.52%,123MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 21:39:24.718219
odoo,0.03%,255.6MiB / 1.946GiB / 12.83%,85.9MB / 162MB,154MB / 377kB,Up,2023-10-17 21:39:24.718219
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 21:39:24.718219
platform-dps-1,0.03%,39.47MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.5MB,Up,2023-10-17 21:39:24.718219
postgres,0.00%,140.5MiB / 1.946GiB / 7.05%,64MB / 79.1MB,104MB / 1.27GB,Up,2023-10-17 21:39:24.718219
ipsec-vpn-server,0.00%,9.684MiB / 1.946GiB / 0.49%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 21:39:24.718219
platform-nginx-1,0.05%,104.9MiB / 1.946GiB / 5.27%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 21:46:05.408325
odoo,1.53%,255.6MiB / 1.946GiB / 12.82%,86MB / 162MB,154MB / 381kB,Up,2023-10-17 21:46:05.408325
platform-pgadmin-1,0.07%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 21:46:05.408325
platform-dps-1,0.01%,39.48MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.6MB,Up,2023-10-17 21:46:05.408325
postgres,1.20%,140.5MiB / 1.946GiB / 7.05%,64.1MB / 79.2MB,104MB / 1.27GB,Up,2023-10-17 21:46:05.408325
ipsec-vpn-server,0.00%,9.949MiB / 1.946GiB / 0.50%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 21:46:05.408325
platform-nginx-1,0.02%,104.9MiB / 1.946GiB / 5.27%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 21:46:36.515906
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86MB / 162MB,154MB / 381kB,Up,2023-10-17 21:46:36.515906
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 21:46:36.515906
platform-dps-1,0.01%,39.48MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.6MB,Up,2023-10-17 21:46:36.515906
postgres,0.00%,140.4MiB / 1.946GiB / 7.05%,64.1MB / 79.2MB,104MB / 1.27GB,Up,2023-10-17 21:46:36.515906
ipsec-vpn-server,0.00%,9.328MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 21:46:36.515906
platform-nginx-1,0.02%,105MiB / 1.946GiB / 5.27%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 21:48:29.252124
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.1MB / 163MB,154MB / 381kB,Up,2023-10-17 21:48:29.252124
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 21:48:29.252124
platform-dps-1,0.02%,39.48MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.7MB,Up,2023-10-17 21:48:29.252124
postgres,0.05%,140.4MiB / 1.946GiB / 7.05%,64.1MB / 79.2MB,104MB / 1.27GB,Up,2023-10-17 21:48:29.252124
ipsec-vpn-server,0.00%,9.656MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 21:48:29.252124
platform-nginx-1,0.02%,104.2MiB / 1.946GiB / 5.23%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 21:49:24.717740
odoo,0.03%,255.6MiB / 1.946GiB / 12.82%,86.1MB / 163MB,154MB / 381kB,Up,2023-10-17 21:49:24.717740
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 21:49:24.717740
platform-dps-1,0.01%,39.48MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.7MB,Up,2023-10-17 21:49:24.717740
postgres,0.01%,140.5MiB / 1.946GiB / 7.05%,64.1MB / 79.2MB,104MB / 1.27GB,Up,2023-10-17 21:49:24.717740
ipsec-vpn-server,0.00%,9.68MiB / 1.946GiB / 0.49%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 21:49:24.717740
platform-nginx-1,0.02%,104.4MiB / 1.946GiB / 5.24%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 21:56:05.407993
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.2MB / 163MB,154MB / 381kB,Up,2023-10-17 21:56:05.407993
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 21:56:05.407993
platform-dps-1,0.01%,39.48MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.8MB,Up,2023-10-17 21:56:05.407993
postgres,0.04%,140.5MiB / 1.946GiB / 7.05%,64.2MB / 79.3MB,104MB / 1.28GB,Up,2023-10-17 21:56:05.407993
ipsec-vpn-server,0.00%,10MiB / 1.946GiB / 0.50%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 21:56:05.407993
platform-nginx-1,0.05%,104.4MiB / 1.946GiB / 5.24%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 21:56:36.515565
odoo,0.03%,255.6MiB / 1.946GiB / 12.82%,86.2MB / 163MB,154MB / 381kB,Up,2023-10-17 21:56:36.515565
platform-pgadmin-1,0.08%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 21:56:36.515565
platform-dps-1,0.03%,39.48MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.8MB,Up,2023-10-17 21:56:36.515565
postgres,0.00%,140.4MiB / 1.946GiB / 7.05%,64.2MB / 79.3MB,104MB / 1.28GB,Up,2023-10-17 21:56:36.515565
ipsec-vpn-server,0.00%,9.336MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 21:56:36.515565
platform-nginx-1,0.02%,104.5MiB / 1.946GiB / 5.24%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 21:58:29.251932
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.3MB / 163MB,154MB / 381kB,Up,2023-10-17 21:58:29.251932
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 21:58:29.251932
platform-dps-1,0.02%,39.48MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.8MB,Up,2023-10-17 21:58:29.251932
postgres,0.70%,140.4MiB / 1.946GiB / 7.05%,64.3MB / 79.4MB,104MB / 1.28GB,Up,2023-10-17 21:58:29.251932
ipsec-vpn-server,0.00%,9.648MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 21:58:29.251932
platform-nginx-1,0.02%,104.5MiB / 1.946GiB / 5.24%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 21:59:24.718236
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.3MB / 163MB,154MB / 381kB,Up,2023-10-17 21:59:24.718236
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 21:59:24.718236
platform-dps-1,0.01%,39.48MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.8MB,Up,2023-10-17 21:59:24.718236
postgres,0.00%,140.4MiB / 1.946GiB / 7.05%,64.3MB / 79.4MB,104MB / 1.28GB,Up,2023-10-17 21:59:24.718236
ipsec-vpn-server,0.00%,9.656MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 21:59:24.718236
platform-nginx-1,0.02%,104.7MiB / 1.946GiB / 5.25%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 22:06:05.407747
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.4MB / 163MB,154MB / 381kB,Up,2023-10-17 22:06:05.407747
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:06:05.407747
platform-dps-1,0.01%,39.49MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.9MB,Up,2023-10-17 22:06:05.407747
postgres,0.04%,140.5MiB / 1.946GiB / 7.05%,64.4MB / 79.5MB,104MB / 1.28GB,Up,2023-10-17 22:06:05.407747
ipsec-vpn-server,0.00%,9.969MiB / 1.946GiB / 0.50%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:06:05.407747
platform-nginx-1,0.02%,104.7MiB / 1.946GiB / 5.25%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 22:06:36.515166
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.4MB / 163MB,154MB / 381kB,Up,2023-10-17 22:06:36.515166
platform-pgadmin-1,0.05%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:06:36.515166
platform-dps-1,0.03%,39.49MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.9MB,Up,2023-10-17 22:06:36.515166
postgres,0.00%,140.4MiB / 1.946GiB / 7.05%,64.4MB / 79.5MB,104MB / 1.28GB,Up,2023-10-17 22:06:36.515166
ipsec-vpn-server,0.00%,9.312MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:06:36.515166
platform-nginx-1,0.03%,104.8MiB / 1.946GiB / 5.26%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 22:08:29.252391
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.4MB / 163MB,154MB / 381kB,Up,2023-10-17 22:08:29.252391
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:08:29.252391
platform-dps-1,0.02%,39.49MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.9MB,Up,2023-10-17 22:08:29.252391
postgres,0.83%,140.4MiB / 1.946GiB / 7.05%,64.4MB / 79.5MB,104MB / 1.28GB,Up,2023-10-17 22:08:29.252391
ipsec-vpn-server,0.00%,9.637MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:08:29.252391
platform-nginx-1,0.06%,104.8MiB / 1.946GiB / 5.26%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 22:09:24.718301
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.4MB / 163MB,154MB / 381kB,Up,2023-10-17 22:09:24.718301
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:09:24.718301
platform-dps-1,0.01%,39.49MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 52.9MB,Up,2023-10-17 22:09:24.718301
postgres,0.01%,140.4MiB / 1.946GiB / 7.05%,64.4MB / 79.5MB,104MB / 1.28GB,Up,2023-10-17 22:09:24.718301
ipsec-vpn-server,0.00%,9.641MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:09:24.718301
platform-nginx-1,0.02%,105MiB / 1.946GiB / 5.27%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 22:16:05.408453
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.5MB / 163MB,154MB / 381kB,Up,2023-10-17 22:16:05.408453
platform-pgadmin-1,0.06%,117MiB / 1.946GiB / 5.87%,51.7kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:16:05.408453
platform-dps-1,0.01%,39.49MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 53MB,Up,2023-10-17 22:16:05.408453
postgres,0.05%,140.5MiB / 1.946GiB / 7.05%,64.5MB / 79.6MB,104MB / 1.28GB,Up,2023-10-17 22:16:05.408453
ipsec-vpn-server,0.00%,9.977MiB / 1.946GiB / 0.50%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:16:05.408453
platform-nginx-1,0.03%,105MiB / 1.946GiB / 5.27%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 22:16:36.517711
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.5MB / 163MB,154MB / 381kB,Up,2023-10-17 22:16:36.517711
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,51.8kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:16:36.517711
platform-dps-1,0.01%,39.49MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 53MB,Up,2023-10-17 22:16:36.517711
postgres,0.00%,140.5MiB / 1.946GiB / 7.05%,64.5MB / 79.6MB,104MB / 1.28GB,Up,2023-10-17 22:16:36.517711
ipsec-vpn-server,0.00%,9.348MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:16:36.517711
platform-nginx-1,0.02%,104.4MiB / 1.946GiB / 5.24%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 22:18:29.252726
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.7MB / 163MB,154MB / 381kB,Up,2023-10-17 22:18:29.252726
platform-pgadmin-1,0.06%,117MiB / 1.946GiB / 5.87%,51.8kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:18:29.252726
platform-dps-1,0.02%,39.5MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 53MB,Up,2023-10-17 22:18:29.252726
postgres,0.72%,140.5MiB / 1.946GiB / 7.05%,64.7MB / 79.8MB,104MB / 1.28GB,Up,2023-10-17 22:18:29.252726
ipsec-vpn-server,0.00%,9.613MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:18:29.252726
platform-nginx-1,0.02%,104.4MiB / 1.946GiB / 5.24%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 22:19:24.718131
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.7MB / 163MB,154MB / 381kB,Up,2023-10-17 22:19:24.718131
platform-pgadmin-1,0.06%,117MiB / 1.946GiB / 5.87%,51.8kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:19:24.718131
platform-dps-1,0.01%,39.5MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 53MB,Up,2023-10-17 22:19:24.718131
postgres,0.00%,140.5MiB / 1.946GiB / 7.05%,64.7MB / 79.8MB,104MB / 1.28GB,Up,2023-10-17 22:19:24.718131
ipsec-vpn-server,0.00%,9.656MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:19:24.718131
platform-nginx-1,0.02%,104.6MiB / 1.946GiB / 5.25%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 22:26:05.407600
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.8MB / 163MB,154MB / 381kB,Up,2023-10-17 22:26:05.407600
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,51.8kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:26:05.407600
platform-dps-1,0.01%,39.5MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 53.1MB,Up,2023-10-17 22:26:05.407600
postgres,0.04%,140.5MiB / 1.946GiB / 7.05%,64.8MB / 79.9MB,104MB / 1.29GB,Up,2023-10-17 22:26:05.407600
ipsec-vpn-server,0.00%,9.973MiB / 1.946GiB / 0.50%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:26:05.407600
platform-nginx-1,0.03%,104.6MiB / 1.946GiB / 5.25%,124MB / 102MB,93.9MB / 58.4MB,Up,2023-10-17 22:26:36.515157
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.8MB / 163MB,154MB / 381kB,Up,2023-10-17 22:26:36.515157
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,51.8kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:26:36.515157
platform-dps-1,0.01%,39.5MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 53.1MB,Up,2023-10-17 22:26:36.515157
postgres,0.01%,140.5MiB / 1.946GiB / 7.05%,64.8MB / 79.9MB,104MB / 1.29GB,Up,2023-10-17 22:26:36.515157
ipsec-vpn-server,0.00%,9.316MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:26:36.515157
platform-nginx-1,0.02%,104.7MiB / 1.946GiB / 5.25%,124MB / 103MB,93.9MB / 58.4MB,Up,2023-10-17 22:28:29.251977
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.9MB / 163MB,154MB / 381kB,Up,2023-10-17 22:28:29.251977
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,51.8kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:28:29.251977
platform-dps-1,0.02%,39.5MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 53.1MB,Up,2023-10-17 22:28:29.251977
postgres,0.71%,140.5MiB / 1.946GiB / 7.05%,64.8MB / 79.9MB,104MB / 1.29GB,Up,2023-10-17 22:28:29.251977
ipsec-vpn-server,0.00%,9.652MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:28:29.251977
platform-nginx-1,0.02%,104.7MiB / 1.946GiB / 5.25%,124MB / 103MB,93.9MB / 58.4MB,Up,2023-10-17 22:29:24.718396
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,86.9MB / 163MB,154MB / 381kB,Up,2023-10-17 22:29:24.718396
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,51.8kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:29:24.718396
platform-dps-1,0.01%,39.5MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 53.2MB,Up,2023-10-17 22:29:24.718396
postgres,0.01%,140.5MiB / 1.946GiB / 7.05%,64.8MB / 79.9MB,104MB / 1.29GB,Up,2023-10-17 22:29:24.718396
ipsec-vpn-server,0.00%,9.637MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:29:24.718396
platform-nginx-1,0.02%,111.7MiB / 1.946GiB / 5.60%,125MB / 103MB,94.1MB / 58.4MB,Up,2023-10-17 22:36:05.408816
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,87MB / 163MB,154MB / 381kB,Up,2023-10-17 22:36:05.408816
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,52.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:36:05.408816
platform-dps-1,0.02%,39.42MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 53.2MB,Up,2023-10-17 22:36:05.408816
postgres,0.05%,140.5MiB / 1.946GiB / 7.05%,65MB / 80MB,104MB / 1.29GB,Up,2023-10-17 22:36:05.408816
ipsec-vpn-server,0.00%,9.988MiB / 1.946GiB / 0.50%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:36:05.408816
platform-nginx-1,0.02%,111.7MiB / 1.946GiB / 5.61%,125MB / 103MB,94.1MB / 58.4MB,Up,2023-10-17 22:36:36.518360
odoo,0.02%,255.6MiB / 1.946GiB / 12.82%,87.2MB / 163MB,154MB / 381kB,Up,2023-10-17 22:36:36.518360
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,52.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:36:36.518360
platform-dps-1,0.02%,39.42MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 53.3MB,Up,2023-10-17 22:36:36.518360
postgres,0.04%,140.5MiB / 1.946GiB / 7.05%,65MB / 80.2MB,104MB / 1.29GB,Up,2023-10-17 22:36:36.518360
ipsec-vpn-server,0.00%,9.32MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:36:36.518360
platform-nginx-1,0.02%,106.5MiB / 1.946GiB / 5.34%,125MB / 103MB,94.1MB / 58.4MB,Up,2023-10-17 22:38:29.252710
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,87.2MB / 164MB,154MB / 381kB,Up,2023-10-17 22:38:29.252710
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,52.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:38:29.252710
platform-dps-1,0.02%,39.42MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 53.3MB,Up,2023-10-17 22:38:29.252710
postgres,0.00%,140.5MiB / 1.946GiB / 7.05%,65MB / 80.2MB,104MB / 1.29GB,Up,2023-10-17 22:38:29.252710
ipsec-vpn-server,0.00%,9.645MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:38:29.252710
platform-nginx-1,0.02%,106.5MiB / 1.946GiB / 5.34%,125MB / 103MB,94.1MB / 58.4MB,Up,2023-10-17 22:39:24.718328
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,87.2MB / 164MB,154MB / 381kB,Up,2023-10-17 22:39:24.718328
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,52.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:39:24.718328
platform-dps-1,0.02%,39.42MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 53.3MB,Up,2023-10-17 22:39:24.718328
postgres,0.01%,140.5MiB / 1.946GiB / 7.05%,65MB / 80.2MB,104MB / 1.29GB,Up,2023-10-17 22:39:24.718328
ipsec-vpn-server,0.00%,9.633MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:39:24.718328
platform-nginx-1,0.02%,105.8MiB / 1.946GiB / 5.31%,125MB / 103MB,94.1MB / 58.4MB,Up,2023-10-17 22:46:05.408253
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,87.2MB / 164MB,154MB / 381kB,Up,2023-10-17 22:46:05.408253
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,52.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:46:05.408253
platform-dps-1,0.01%,39.42MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 53.4MB,Up,2023-10-17 22:46:05.408253
postgres,0.01%,140.5MiB / 1.946GiB / 7.05%,65.1MB / 80.2MB,104MB / 1.29GB,Up,2023-10-17 22:46:05.408253
ipsec-vpn-server,0.00%,9.973MiB / 1.946GiB / 0.50%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:46:05.408253
platform-nginx-1,0.02%,105.8MiB / 1.946GiB / 5.31%,125MB / 103MB,94.1MB / 58.4MB,Up,2023-10-17 22:46:36.515861
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,87.2MB / 164MB,154MB / 381kB,Up,2023-10-17 22:46:36.515861
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,52.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:46:36.515861
platform-dps-1,0.01%,39.42MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 53.4MB,Up,2023-10-17 22:46:36.515861
postgres,0.01%,140.5MiB / 1.946GiB / 7.05%,65.1MB / 80.2MB,104MB / 1.29GB,Up,2023-10-17 22:46:36.515861
ipsec-vpn-server,0.00%,9.348MiB / 1.946GiB / 0.47%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:46:36.515861
platform-nginx-1,0.04%,105.9MiB / 1.946GiB / 5.31%,125MB / 103MB,94.1MB / 58.4MB,Up,2023-10-17 22:48:29.251960
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,87.2MB / 164MB,154MB / 381kB,Up,2023-10-17 22:48:29.251960
platform-pgadmin-1,0.04%,117MiB / 1.946GiB / 5.87%,52.1kB / 579kB,11.3MB / 12.4MB,Up,2023-10-17 22:48:29.251960
platform-dps-1,0.02%,39.42MiB / 1.946GiB / 1.98%,1.19MB / 1.2MB,34MB / 53.4MB,Up,2023-10-17 22:48:29.251960
postgres,0.00%,140.5MiB / 1.946GiB / 7.05%,65.1MB / 80.2MB,104MB / 1.29GB,Up,2023-10-17 22:48:29.251960
ipsec-vpn-server,0.00%,9.664MiB / 1.946GiB / 0.48%,1.38GB / 1.44GB,16MB / 139kB,Up,2023-10-17 22:48:29.251960
platform-nginx-1,0.02%,105.9MiB / 1.946GiB / 5.31%,125MB / 103MB,94.1MB / 58.4MB,Up,2023-10-17 22:49:24.718092
odoo,0.02%,255.5MiB / 1.946GiB / 12.82%,87.2MB / 164MB,154MB / 381kB,Up,2023-10-17 22:49:24.718092
